product_id,image_url,storage_path,image_kind,sort_order
10,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/60.jpg,jeans/60.jpg,gallery,5
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/61.jpg,jeans/61.jpg,tryon,0
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/62.jpg,jeans/62.jpg,gallery,1
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/63.jpg,jeans/63.jpg,gallery,2
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/64.jpg,jeans/64.jpg,gallery,3
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/65.jpg,jeans/65.jpg,gallery,4
11,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/66.jpg,jeans/66.jpg,gallery,5
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/67.jpg,jeans/67.jpg,tryon,0
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/68.jpg,jeans/68.jpg,gallery,1
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/69.jpg,jeans/69.jpg,gallery,2
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/70.jpg,jeans/70.jpg,gallery,3
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/71.jpg,jeans/71.jpg,gallery,4
12,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/72.jpg,jeans/72.jpg,gallery,5
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/73.jpg,jeans/73.jpg,tryon,0
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/74.jpg,jeans/74.jpg,gallery,1
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/75.jpg,jeans/75.jpg,gallery,2
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/76.jpg,jeans/76.jpg,gallery,3
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/77.jpg,jeans/77.jpg,gallery,4
13,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/78.jpg,jeans/78.jpg,gallery,5
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/79.jpg,jeans/79.jpg,tryon,0
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/80.jpg,jeans/80.jpg,gallery,1
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/81.jpg,jeans/81.jpg,gallery,2
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/82.jpg,jeans/82.jpg,gallery,3
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/83.jpg,jeans/83.jpg,gallery,4
14,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/84.jpg,jeans/84.jpg,gallery,5
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/85.jpg,jeans/85.jpg,tryon,0
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/86.jpg,jeans/86.jpg,gallery,1
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/87.jpg,jeans/87.jpg,gallery,2
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/88.jpg,jeans/88.jpg,gallery,3
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/89.jpg,jeans/89.jpg,gallery,4
15,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/90.jpg,jeans/90.jpg,gallery,5
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/91.jpg,jeans/91.jpg,tryon,0
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/92.jpg,jeans/92.jpg,gallery,1
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/93.jpg,jeans/93.jpg,gallery,2
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/94.jpg,jeans/94.jpg,gallery,3
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/95.jpg,jeans/95.jpg,gallery,4
16,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/96.jpg,jeans/96.jpg,gallery,5
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/97.jpg,jeans/97.jpg,tryon,0
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/98.jpg,jeans/98.jpg,gallery,1
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/99.jpg,jeans/99.jpg,gallery,2
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/100.jpg,jeans/100.jpg,gallery,3
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/101.jpg,jeans/101.jpg,gallery,4
17,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/102.jpg,jeans/102.jpg,gallery,5
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/103.jpg,jeans/103.jpg,tryon,0
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/104.jpg,jeans/104.jpg,gallery,1
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/105.jpg,jeans/105.jpg,gallery,2
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/106.jpg,jeans/106.jpg,gallery,3
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/107.jpg,jeans/107.jpg,gallery,4
18,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/108.jpg,jeans/108.jpg,gallery,5
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/109.jpg,jeans/109.jpg,tryon,0
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/110.jpg,jeans/110.jpg,gallery,1
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/111.jpg,jeans/111.jpg,gallery,2
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/112.jpg,jeans/112.jpg,gallery,3
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/113.jpg,jeans/113.jpg,gallery,4
19,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/114.jpg,jeans/114.jpg,gallery,5
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/115.jpg,jeans/115.jpg,tryon,0
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/116.jpg,jeans/116.jpg,gallery,1
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/117.jpg,jeans/117.jpg,gallery,2
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/118.jpg,jeans/118.jpg,gallery,3
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/119.jpg,jeans/119.jpg,gallery,4
20,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/120.jpg,jeans/120.jpg,gallery,5
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/121.jpg,jeans/121.jpg,tryon,0
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/122.jpg,jeans/122.jpg,gallery,1
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/123.jpg,jeans/123.jpg,gallery,2
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/124.jpg,jeans/124.jpg,gallery,3
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/125.jpg,jeans/125.jpg,gallery,4
21,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/126.jpg,jeans/126.jpg,gallery,5
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/127.jpg,jeans/127.jpg,tryon,0
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/128.jpg,jeans/128.jpg,gallery,1
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/129.jpg,jeans/129.jpg,gallery,2
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/130.jpg,jeans/130.jpg,gallery,3
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/131.jpg,jeans/131.jpg,gallery,4
22,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/132.jpg,jeans/132.jpg,gallery,5
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/133.jpg,jeans/133.jpg,tryon,0
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/134.jpg,jeans/134.jpg,gallery,1
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/135.jpg,jeans/135.jpg,gallery,2
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/136.jpg,jeans/136.jpg,gallery,3
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/137.jpg,jeans/137.jpg,gallery,4
23,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/138.jpg,jeans/138.jpg,gallery,5
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/139.jpg,jeans/139.jpg,tryon,0
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/140.jpg,jeans/140.jpg,gallery,1
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/141.jpg,jeans/141.jpg,gallery,2
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/142.jpg,jeans/142.jpg,gallery,3
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/143.jpg,jeans/143.jpg,gallery,4
24,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/144.jpg,jeans/144.jpg,gallery,5
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/145.jpg,jeans/145.jpg,tryon,0
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/146.jpg,jeans/146.jpg,gallery,1
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/147.jpg,jeans/147.jpg,gallery,2
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/148.jpg,jeans/148.jpg,gallery,3
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/149.jpg,jeans/149.jpg,gallery,4
25,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/150.jpg,jeans/150.jpg,gallery,5
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/151.jpg,jeans/151.jpg,tryon,0
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/152.jpg,jeans/152.jpg,gallery,1
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/153.jpg,jeans/153.jpg,gallery,2
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/154.jpg,jeans/154.jpg,gallery,3
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/155.jpg,jeans/155.jpg,gallery,4
26,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/156.jpg,jeans/156.jpg,gallery,5
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/157.jpg,jeans/157.jpg,tryon,0
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/158.jpg,jeans/158.jpg,gallery,1
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/159.jpg,jeans/159.jpg,gallery,2
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/160.jpg,jeans/160.jpg,gallery,3
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/161.jpg,jeans/161.jpg,gallery,4
27,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/162.jpg,jeans/162.jpg,gallery,5
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/163.jpg,jeans/163.jpg,tryon,0
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/164.jpg,jeans/164.jpg,gallery,1
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/165.jpg,jeans/165.jpg,gallery,2
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/166.jpg,jeans/166.jpg,gallery,3
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/167.jpg,jeans/167.jpg,gallery,4
28,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/168.jpg,jeans/168.jpg,gallery,5
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/169.jpg,jeans/169.jpg,tryon,0
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/170.jpg,jeans/170.jpg,gallery,1
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/171.jpg,jeans/171.jpg,gallery,2
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/172.jpg,jeans/172.jpg,gallery,3
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/173.jpg,jeans/173.jpg,gallery,4
29,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/174.jpg,jeans/174.jpg,gallery,5
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/175.jpg,jeans/175.jpg,tryon,0
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/176.jpg,jeans/176.jpg,gallery,1
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/177.jpg,jeans/177.jpg,gallery,2
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/178.jpg,jeans/178.jpg,gallery,3
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/179.jpg,jeans/179.jpg,gallery,4
30,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/180.jpg,jeans/180.jpg,gallery,5
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/181.jpg,jeans/181.jpg,tryon,0
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/182.jpg,jeans/182.jpg,gallery,1
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/183.jpg,jeans/183.jpg,gallery,2
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/184.jpg,jeans/184.jpg,gallery,3
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/185.jpg,jeans/185.jpg,gallery,4
31,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/186.jpg,jeans/186.jpg,gallery,5
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/187.jpg,jeans/187.jpg,tryon,0
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/188.jpg,jeans/188.jpg,gallery,1
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/189.jpg,jeans/189.jpg,gallery,2
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/190.jpg,jeans/190.jpg,gallery,3
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/191.jpg,jeans/191.jpg,gallery,4
32,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/192.jpg,jeans/192.jpg,gallery,5
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/193.jpg,jeans/193.jpg,tryon,0
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/194.jpg,jeans/194.jpg,gallery,1
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/195.jpg,jeans/195.jpg,gallery,2
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/196.jpg,jeans/196.jpg,gallery,3
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/197.jpg,jeans/197.jpg,gallery,4
33,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/198.jpg,jeans/198.jpg,gallery,5
34,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/jeans/199.jpg,jeans/199.jpg,tryon,0
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/1.jpg,tshirt/1.jpg,tryon,0
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/2.jpg,tshirt/2.jpg,gallery,1
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/3.jpg,tshirt/3.jpg,gallery,2
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/4.jpg,tshirt/4.jpg,gallery,3
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/5.jpg,tshirt/5.jpg,gallery,4
35,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/6.jpg,tshirt/6.jpg,gallery,5
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/7.jpg,tshirt/7.jpg,tryon,0
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/8.jpg,tshirt/8.jpg,gallery,1
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/9.jpg,tshirt/9.jpg,gallery,2
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/10.jpg,tshirt/10.jpg,gallery,3
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/11.jpg,tshirt/11.jpg,gallery,4
36,https://jygqfwpqcwnxdtipokqc.supabase.co/storage/v1/object/public/products/tshirt/12.jpg,tshirt/12.jpg,gallery,5
